x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1790,810,1297,516,1685,2130,320,675,2562,2100
3107,922,1541,909,2956,1775,2457,1900,1486,2905
3043,3064,183,627,672,2851,2087,1092,1504,2915
2033,1175,2504,2375,3085,657,1045,2614,1506,1187
117,310,1367,2419,1773,3087,279,3050,2645,1571
2035,147,2594,644,2955,2591,591,2414,2270,598
2207,157,2093,1901,648,2446,1398,1619,1494,3024
372,3127,1954,2288,2745,2324,1226,1402,1792,2039
1635,731,1364,2430,2327,2963,2848,53,1926,2306
551,1754,2282,2936,1850,3081,2092,1778,1171,2831
2190,292,781,9,978,148,2238,526,2332,2405
97,1679,1020,1332,2479,1757,2538,1074,1408,2085
2123,2692,2734,2239,603,2615,2339,2969,933,1344
3115,509,2663,267,832,2599,1485,1915,1226,2489
497,3065,806,2026,83,2200,1519,35,1140,2762
2805,1831,2702,631,1130,1652,1834,1620,2096,2917
2872,671,1352,2001,2846,2315,825,173,1918,3117
2189,1542,2287,83,3044,1982,178,418,2802,2773
1688,2651,1729,1769,2661,2979,693,1896,82,10
867,1725,49,3042,941,1561,1761,1643,1216,1066
1269,2867,697,2339,2012,1417,1266,679,1206,1427
486,2087,2644,1881,2031,2010,1128,578,1159,364
914,3099,1905,2470,2439,586,2670,2246,1593,529
349,781,1550,3148,844,1434,1720,1161,1645,446
2623,1010,2641,2431,69,1327,1278,2273,1694,2159
1978,2615,2153,305,2562,806,15,503,1875,1016
1185,615,548,2246,1811,117,1281,2003,309,1106
1556,2177,2934,2732,2773,931,1926,2170,2862,2664
1588,2086,2860,1649,2118,1690,562,3082,2570,921
2030,1003,595,1446,930,1540,76,1752,1536,614
1557,474,2922,2057,1860,2269,2853,2957,1459,3059
1850,3088,2246,1671,2970,2063,1497,2470,2477,1636
1253,412,2669,1167,1021,1292,135,1850,2994,2555
3051,2074,466,1130,572,1552,807,3144,533,2446
799,454,2014,2171,95,592,1779,1578,2104,2815
2434,2279,385,1339,1779,1644,2361,433,1654,2530
1930,1783,1143,2689,2060,1529,1837,2855,1821,1144
543,2000,206,626,2379,720,6,68,3109,1125
3108,874,2872,1896,3102,1244,3148,3043,2848,1371
900,1748,1963,1173,3071,571,832,1347,2316,310
1624,482,2538,3128,243,1856,672,2133,465,153
514,2748,874,2312,777,780,1862,1404,2511,236
2784,3059,1719,1175,907,2661,636,2030,87,2551
1,84,2477,95,1672,3060,176,2332,2969,115
2493,1553,1147,1042,2360,808,2157,608,229,833
1348,2616,715,1750,2441,658,1383,1533,2251,588
1201,1349,2671,1064,2756,1832,193,2175,429,92
889,2567,3052,1866,1062,1950,2870,1673,872,1253
2176,1489,2455,2743,1833,2062,709,786,3053,1976
1947,2206,1368,99,1601,1079,639,721,1808,70
1623,2587,2225,227,906,1221,1311,2163,1843,2790
1346,923,439,2299,2452,1074,107,382,1349,356
2391,106,2017,1731,2084,1980,788,1634,1480,627
1752,2002,2605,1600,2509,4,2970,1119,1652,1388
2156,237,1321,2353,2029,997,1432,1238,534,3014
1687,214,419,2421,2534,597,2992,2788,2198,1391
2759,1621,3122,1340,1070,3121,404,1886,76,1484
192,2894,2966,2301,2886,573,2979,600,1025,485
1447,848,1769,2969,1928,1801,1697,1020,2599,1102
971,2088,670,1578,1214,1042,214,843,3003,1410
428,767,1610,178,2385,1577,2899,660,105,3130
1109,560,2150,454,3134,783,1572,2970,410,16
1872,253,1669,2879,13,815,830,486,2468,1382
2402,416,2189,2708,1717,506,1752,1015,1484,589
3111,2508,1706,2729,423,2709,2756,1882,1416,2907
2009,668,1397,1974,2175,1932,1440,900,2136,244
16,244,948,2186,923,701,2927,3097,2088,2194
1539,2882,683,2939,70,392,916,1019,1029,3094
175,1201,2704,54,129,1060,389,1811,2999,376
513,2134,1916,3137,2410,1144,954,2879,3072,3008
2508,2903,1086,1078,178,680,544,257,425,3106
1498,1643,2865,1278,3036,2295,1607,821,381,787
3096,2264,2243,894,2941,1876,1010,415,1944,1853
1758,1966,1255,1004,299,2748,358,2437,2142,2561
1136,1466,612,86,2122,1733,828,1704,2249,2308
682,1545,2021,1317,498,687,1004,1268,885,1854
170,2792,568,625,2267,1882,1800,1975,1891,323
552,238,2866,265,1518,2352,461,2826,95,822
2830,2594,1994,1786,972,2659,33,2419,1231,411
1906,1953,650,1110,554,1398,624,3066,1414,1110
2976,133,3010,183,1936,446,2606,2656,2353,406
1704,2152,48,2792,2704,2957,1201,169,867,2444
1525,211,1184,493,2039,1722,261,286,2901,1903
143,957,2549,1984,585,2610,3062,1924,1987,2932
767,1281,1398,2574,1633,256,772,2796,2526,743
2372,1898,1391,315,1442,1530,863,218,3147,171
258,2816,2687,2184,78,1096,774,1378,632,1209
320,2378,3030,1145,2962,1925,2783,1595,1879,859
1184,284,3145,3090,1528,2377,534,1144,741,1582
2111,1546,243,973,2900,1864,1212,150,1453,1105
288,1865,3099,464,289,3050,119,1594,2386,3100
2535,3110,1186,1379,3093,169,1051,1565,539,1179
1587,2383,1206,985,368,1373,2067,357,1285,694
1803,239,3064,1733,1079,2689,2932,2906,368,2913
1416,760,2098,2598,182,1688,1782,2293,1369,2953
1984,981,534,1500,2677,709,3021,2775,437,1778
1097,301,3068,1521,106,1080,3119,1220,91,365
852,441,626,1916,2390,2157,2280,735,2679,1724
1680,345,2913,2707,1329,2284,641,925,3013,1600
1079,2483,2005,1940,2254,23,1361,1826,1526,2821
1912,1124,71,2130,1970,2406,2094,1729,1062,1905
2171,763,3110,146,2222,903,162,2990,2568,2394
606,306,2795,1835,98,494,414,355,1398,1973
2837,1123,248,414,2806,1228,2146,1899,527,190
262,1544,371,984,1055,632,1798,2527,1227,1858
2192,2637,1497,2121,2071,2570,1843,2820,1297,1244
1536,1569,1235,1576,1980,22,2181,2920,935,1096
636,2544,583,2961,2622,3012,1965,242,1208,539
2646,2773,2944,1462,49,1031,2548,1393,2709,2038
1710,2531,2958,1778,1211,1961,2930,1700,2675,2739
2231,1299,1888,1967,1820,493,837,3081,1317,1232
834,2958,2420,3059,406,1792,53,1418,2855,2097
1522,2023,107,2772,2803,1994,142,1887,2345,2069
487,430,2340,2144,1588,1337,2737,176,2120,706
469,2876,908,2680,316,1612,54,1686,820,1676
2044,2147,2611,2912,2860,2246,152,1779,908,1770
2996,1315,886,2900,1735,776,1027,994,2371,1801
1672,2675,3039,2164,2869,3003,2357,2738,1619,993
2421,2961,527,2395,1131,2964,147,1853,2220,430
746,2868,2468,2672,1707,2703,3004,162,1410,2726
1950,2523,2712,2028,3146,1622,213,1165,1658,2098
2286,2740,600,2236,2929,2921,427,348,97,2093
286,1695,2431,2477,752,421,109,2417,3045,167
1430,2735,2681,2690,583,2592,2628,1953,1521,884
2559,768,1598,2641,2682,1106,2039,3055,657,1792
2947,258,737,253,2422,1110,27,1196,754,273
2522,1640,443,1718,2629,934,1096,2734,2532,2027
1159,1187,2740,942,256,24,2515,2728,2703,754
1321,3094,966,783,614,2717,349,2119,193,2701
515,3129,822,1807,1060,2820,1823,719,110,1011
706,2817,2267,2485,1689,556,579,2834,782,3021
3125,1582,863,2220,2078,173,2082,546,24,2324
369,205,2895,1886,2948,1025,200,2456,2029,1309
362,3148,1123,580,1619,1765,681,1815,3009,1645
1736,965,2690,2210,2378,1884,3028,1938,1580,2299
344,112,1293,2853,2889,2926,301,716,2381,910
592,90,2587,1758,2428,1684,1229,588,842,461
995,1372,2321,1044,1248,912,1623,1163,3006,1729
2159,1246,789,1184,1371,2664,1549,1445,2955,2307
139,2225,2312,1986,1254,2935,2700,228,2232,3078
2866,2016,2621,524,2751,168,2279,3003,3038,1923
2733,2683,2427,2391,310,2896,1859,536,2736,1115
1302,2406,2717,2718,2600,438,1408,2495,1292,2475
1660,679,1634,2403,377,3023,122,2301,2569,2760
2431,1692,1872,1869,1480,420,2940,1800,2406,2402
1535,2746,2384,1286,1714,552,31,1049,342,2109
1503,2111,1088,100,521,795,2542,1523,2546,3007
1928,2137,607,237,2133,1160,1305,3022,1210,2602
1825,1787,1439,1273,845,2211,2345,15,571,1846
2147,1808,1741,2294,1493,879,1172,1682,2917,895
289,1191,450,70,715,1072,1336,974,1611,1182
273,1988,2764,994,373,2937,2741,3125,2483,274
1074,2854,1349,3102,1696,1691,1701,1933,117,2137
913,1373,1856,543,2525,2358,317,342,2206,3023
2941,1073,887,2775,2182,1118,1469,232,1773,1036
410,1875,311,1012,865,2107,1867,505,287,2603
1440,1288,2992,3044,115,217,1999,1521,420,954
463,960,824,1899,1623,1656,896,2612,2473,1159
826,623,1987,891,1216,2309,1789,2890,285,3037
2857,1344,2112,1898,206,921,1046,2932,1067,2621
87,1267,519,2314,769,17,1385,1219,2384,2169
616,2395,75,1616,2107,499,3078,2391,264,786
2881,2795,281,1051,2588,1595,913,1747,72,431
2785,451,2750,2859,1842,984,1200,2860,819,747
2983,1577,2631,2825,2049,1838,2758,509,2240,2329
2183,5,1722,3005,2746,333,1287,276,2817,1331
1779,739,900,2293,382,299,3149,1414,648,990
118,481,1051,1930,663,1172,974,1624,3115,397
1954,2236,2078,1741,2616,1967,1378,2766,1984,3057
3080,1251,391,2096,2768,203,390,243,701,2891
3019,471,2388,747,2599,1468,957,1954,258,799
1828,1479,792,2065,1004,2747,380,1244,467,2968
2433,458,1058,2634,1203,1810,2026,1199,960,1206
2015,1550,3050,562,1076,2449,2070,2631,2418,1365
2079,1980,2633,1291,472,171,2297,690,2239,1776
2242,667,350,713,2809,2558,254,2582,2348,1771
3105,1952,1276,2455,2466,2981,572,2183,1008,296
924,2534,1649,1849,324,292,2679,2596,3146,2236
614,287,658,2650,974,2825,3138,2732,2830,1520
1791,2818,2501,2564,2605,32,2709,2053,834,2340
1981,2129,1755,2384,1230,1129,699,3115,990,277
1641,2481,862,1957,1643,995,2225,2193,2375,967
1261,1502,2316,13,3131,3141,1590,2678,906,2736
2200,2318,349,897,3107,1919,1391,1837,837,1261
3066,1091,693,8,582,2363,1672,2082,732,1697
2246,1703,854,818,245,1101,1836,1789,1228,1074
1290,2442,2532,1688,1688,2207,1762,1027,740,402
2054,1915,106,2608,1746,1090,2074,2213,1873,1255
2235,2029,1296,217,852,584,1846,975,351,2301
201,2707,920,2264,2705,2440,2840,1502,3099,1014
82,581,2401,348,1448,2674,719,1038,1385,852
944,148,1340,1749,137,2419,1713,2016,1077,1451
1081,2297,432,1945,2353,2692,2169,1888,2342,158
2180,1388,639,1213,1734,527,2402,2154,2304,95
558,2289,2840,1285,2572,702,2293,2821,1427,1320
2601,2136,1241,1341,2233,2414,518,967,2771,156
2050,1066,2574,1834,1139,3034,2541,2216,2744,3073
1291,1427,647,1134,1898,1354,978,631,626,2879
1052,260,1932,2012,469,2196,3096,1342,2547,2537
2400,179,623,2603,1715,478,2714,1380,1298,1375
1092,2269,676,2163,1630,1687,262,2476,1867,1213
7,2665,2374,2922,654,2061,2627,645,2084,2285
238,1104,2342,236,805,2653,1062,411,1156,1684
1695,2139,2301,2483,68,2177,1496,273,1851,1440
2126,1761,2566,603,183,1910,2463,565,516,83
2774,2133,1112,921,2473,2360,25,557,2298,2577
2280,964,1018,2154,2730,2744,228,983,2536,622
817,1867,2535,1631,1307,1078,2860,2178,1739,1279
1458,40,2582,2231,1349,2331,1891,628,361,9
73,66,99,3022,1228,2422,323,2296,2118,781
471,645,308,2107,532,1039,528,385,2431,623
1122,480,2336,1054,248,607,2269,2942,2397,1234
225,2636,2628,2815,1360,1995,2646,364,2319,996
1145,695,2022,2069,2463,3115,2195,543,2041,162
2129,156,2213,2544,1986,2333,350,1991,2214,2607
2403,1609,1594,2183,1167,1302,2567,944,2612,205
1843,708,700,2241,2708,533,1246,1331,445,1301
2268,1433,262,171,2136,1006,3111,51,2604,1293
1661,3021,2328,338,281,1786,77,1722,149,465
2469,753,220,2691,705,2268,16,707,1419,2637
446,1393,1777,615,1795,2589,419,2715,2432,698
177,2749,1373,1382,1880,1487,1390,2515,774,189
1616,999,1450,1032,2693,1777,1123,2454,723,1155
3110,925,233,2526,742,2197,2998,1337,2770,483
2140,2296,665,1672,1372,2137,1830,1065,759,87
1166,461,32,2623,1302,1617,1387,2673,540,1719
2346,1038,2797,3091,11,899,1970,9,1642,276
2756,1160,2822,1347,2549,1830,3066,942,457,1171
1726,1859,1377,832,2063,1498,1491,414,1471,796
2695,1470,50,2647,2689,758,2757,1249,273,744
2146,2230,613,140,878,2542,3070,1834,2913,1000
335,165,904,1476,829,2785,803,2192,1044,2819
1464,1581,2652,1598,2724,490,283,1775,2040,2032
2318,1333,119,152,733,1154,2219,2578,2971,1610
191,928,2973,1353,153,193,1216,1582,396,206
970,1497,337,421,1851,1700,2016,2983,1685,644
1748,1519,1812,2638,1478,2863,2914,2904,750,2300
769,1290,1948,2999,529,510,2,2935,1249,2360
133,265,2747,48,1741,2218,291,1034,558,134
1344,1263,1978,209,339,2945,496,3041,2560,1327
689,2981,293,2319,1629,2270,2314,2815,918,1010
195,2400,1682,19,1882,2410,937,1940,1803,886
1579,1807,750,2063,2671,1489,2681,3042,2641,3093
2510,368,1503,805,2445,2663,613,1080,2456,604
179,2974,2278,134,746,2930,976,783,1372,1109
2164,2655,2383,222,3032,2848,149,561,2984,437
1495,3044,2386,2446,1910,2135,785,2385,2585,2033
2289,3146,558,541,2772,8,1559,669,2798,2073
1315,1178,1557,806,265,1924,392,1433,2716,3085
78,2059,2546,853,122,991,454,594,2474,826
2144,869,2151,663,1892,187,1818,972,2627,2354
2094,2527,1606,1259,2785,2314,1120,1562,1371,791
3130,278,123,2810,1357,731,3101,1546,567,2344
2649,1902,1204,1225,3097,1767,1648,112,857,100
2716,3031,1144,564,2814,1635,2559,2351,1704,2471
1976,1327,1030,318,1834,2600,2271,793,2767,736
182,794,684,1161,352,249,2152,184,1552,2104
1608,2900,3095,2535,1541,1269,1547,2843,1759,2086
376,2401,161,293,1652,212,821,508,623,1526
1740,17,265,1712,2526,3059,1580,3060,1635,1235
382,1959,1773,481,2068,2014,2533,448,3094,399
1066,1828,2450,2172,1852,713,2254,3037,2026,3152
598,1007,108,1597,2842,1866,120,3001,1390,2401
2215,1464,771,730,2255,1012,831,2033,563,2658
628,1864,412,1482,504,84,733,13,2422,2258
2763,685,2400,2693,438,2916,2691,1564,1366,569
518,456,1716,512,1461,2737,899,62,1836,745
2592,738,2651,997,3070,2932,2849,341,1342,831
2790,128,1404,472,1581,2002,1909,2017,1101,2984
2461,891,77,2764,1292,2054,264,1958,2916,1189
405,515,1311,2763,194,83,167,857,3054,861
1305,735,1427,2099,2199,1029,2827,484,1513,1044
1572,2375,842,489,61,2782,2302,2089,1737,2713
2551,34,3049,2033,220,2630,585,3057,1968,928
1144,2931,1283,668,2535,406,381,248,2876,78
2328,1745,744,1222,2465,2953,1042,191,1912,1024
1023,1617,2265,1885,2943,976,2521,119,435,2937
926,2051,1977,2466,2409,99,379,142,1558,2316
1972,2650,892,2697,2793,2142,2547,2071,27,1934
244,1920,2613,536,988,2783,2597,2090,316,2745
2362,1528,845,1455,780,1676,2867,2005,1566,887
2298,3061,2947,369,1095,1220,1750,3077,2137,628
2381,3104,672,1801,989,2940,434,1387,2976,2155
969,2755,368,2965,100,2316,2833,961,2763,222
1341,396,1542,1630,2645,2437,1884,2135,2626,2077
2208,2135,2329,3092,2412,784,1188,1288,2949,2259
2370,2857,739,2378,1341,72,523,1911,1314,2731
116,1060,2007,1448,493,359,2710,1795,2366,714
1313,406,2816,3062,2295,2843,1570,853,1199,1464
1330,2914,1891,2779,3074,1997,866,1864,784,2349
400,3067,1993,1607,947,2322,2716,542,861,2615
2099,1221,1651,314,58,2727,1669,670,1735,1940
1295,676,2792,1121,1241,1040,3012,1237,2691,1500
166,180,2177,1994,2228,34,45,2395,183,3091
1218,2207,234,1843,253,2628,1819,848,598,2989
3004,447,1362,422,2046,2168,617,302,1945,348
540,1296,3057,2408,3092,735,1924,2051,2957,1033
1841,1683,1937,2558,1801,2126,664,378,505,2832
1518,821,1986,1351,1263,2958,2690,1677,2963,981
773,1102,1085,632,653,151,502,407,1779,1019
3040,132,2339,435,1375,2165,1109,2617,2733,2685
140,1451,2565,701,3011,1562,1810,2054,2123,3038
454,1321,429,61,942,2301,1729,2503,1133,1841
724,2552,2709,2332,2384,1243,2216,807,1315,1802
102,2983,2365,865,2333,2874,2398,2849,293,3077
1627,231,3067,634,1325,2618,2241,1756,1682,1267
2230,1248,149,1397,3098,2502,984,1259,1409,1974
2900,2801,1355,2383,927,1375,2224,2781,1556,2036
2777,3025,37,2987,1982,2639,1159,3117,1190,1942
167,2159,1106,703,2126,1307,2387,2561,1123,180
1782,1442,1868,2549,541,1557,9,2874,93,1286
2755,166,957,1860,120,1291,3108,1806,1959,1176
1937,1155,360,3146,1118,2243,1429,2387,1381,3095
2821,811,1624,1780,212,2836,2266,1133,2605,89
594,2342,111,2492,2141,166,336,1178,1400,2000
2750,1979,1781,2873,1477,2274,1114,2032,1674,1852
898,1389,935,2077,999,93,1861,224,413,3105
196,3047,1075,2191,503,1059,430,2616,2504,1547
439,414,1738,2607,2318,1234,1555,159,1282,2339
2118,2845,97,2414,1215,2790,2400,1036,2467,2051
2588,31,327,2406,1471,60,2204,1977,2060,2449
859,1503,2414,2053,1497,994,82,2159,1362,1446
1332,2072,685,996,836,9,536,1319,2094,2408
1789,2996,2120,170,1998,1440,1265,1679,2552,1017
253,1628,972,1109,1854,1222,251,1195,1498,2743
1654,1270,1898,2132,1389,2726,272,3040,2280,1477
2635,927,1707,2170,2367,393,1646,1974,1433,800
1164,390,2630,2736,958,330,1767,520,2018,290
2693,2745,2854,3053,1416,180,130,201,1294,2663
185,678,2556,828,2906,2016,1060,1929,1060,2432
2782,8,1182,2304,3031,1536,2172,1370,1546,1930
899,3130,2325,888,2150,1045,1341,1229,1085,139
846,1134,51,1090,2117,266,1984,3075,550,444
370,1343,602,1310,1611,1947,359,1341,790,1537
2888,1809,231,2341,2606,1402,2647,1304,624,693
2299,1906,263,1102,336,1265,1784,2689,1018,424
876,597,1894,2958,1242,1009,203,1179,1634,2096
1208,1870,514,2625,735,2489,196,1603,938,42
1481,1265,1155,334,64,2158,1392,936,1874,1819
2937,1284,2737,20,3,2303,131,2233,2950,3129
754,1242,2801,2495,939,1658,2610,668,2939,2922
1236,924,1865,1439,121,2073,2051,2825,106,2798
2337,1042,691,2306,1945,2645,2285,840,2455,2229
2499,3000,1660,1795,378,1033,1645,2627,605,380
450,1994,2902,2704,1400,1014,1023,879,1336,454
912,1758,1036,1292,1082,2390,1111,3027,2799,1944
3143,71,2285,2354,1836,2091,1616,2557,1964,1747
866,2110,1920,1190,1516,1626,2246,622,1139,2568
2470,2492,897,1965,1319,1128,2561,387,654,2080
3127,2112,2357,154,1382,1021,2249,2869,2800,351
1397,2585,793,149,3006,2765,2177,2931,186,2482
1914,779,1451,35,2307,2540,1267,2742,485,991
2780,2564,3048,2967,158,55,1690,2310,1264,390
1383,829,2632,927,1552,1050,1417,295,115,728
1008,2750,515,1601,2826,37,2202,500,2458,133
470,2756,2333,292,1414,3094,1643,1637,1316,933
155,2064,1161,2025,2438,1659,1831,1096,317,2314
922,570,2307,789,1183,2967,1400,285,1930,757
691,110,756,442,2576,1116,26,2570,78,2226
3145,2907,2680,1675,837,1871,2723,2156,190,2828
2768,587,1169,1367,2077,149,2651,263,987,1435
864,378,2250,2113,1008,417,1250,185,1056,1774
1936,584,297,1606,1042,2365,1792,356,2470,732
149,1046,3054,766,38,252,1308,1374,1631,764
100,2388,1494,1846,2890,2465,471,2819,2564,3142
2278,2438,1631,1747,3014,1646,2858,233,249,631
992,2855,2781,1226,559,380,2430,1855,1245,1404
798,2187,1375,1104,1226,2109,2557,949,2903,1425
2630,1238,103,613,331,2912,952,2649,1888,2
2727,347,115,80,1736,1593,1276,2334,1333,2390
688,2950,762,437,2783,2881,285,3114,450,1397
147,589,187,2159,1049,2124,2824,910,1422,1248
2496,1307,1415,2573,1200,2792,2487,455,1273,677
2427,2071,126,1961,736,786,1879,718,1961,624
2385,476,637,1425,2425,601,1771,2947,2582,664
1382,83,1073,2644,2974,223,2871,2621,822,578
2518,815,2274,2580,2624,1175,2851,1060,3118,1211
2029,1018,2622,81,1054,344,3035,1928,1617,2057
2038,2555,2710,501,2940,2830,2392,2700,235,2210
2971,1100,2835,173,1917,2889,873,2584,134,1490
1390,2888,275,1232,208,2411,256,2203,882,2417
990,1271,1173,1595,2658,1018,1808,2750,332,775
828,1186,2128,2346,2415,1137,1620,2967,2121,363
1043,444,1302,1759,1676,1737,1948,3122,1524,1947
85,1510,1141,2920,1030,3006,1768,2770,889,2072
2884,2394,1957,3093,2592,3149,653,706,664,562
3114,951,2359,2534,771,2802,1603,607,3042,3013
381,2040,2024,273,10,2294,1728,2823,251,915
2234,2926,2989,3063,2089,1518,793,1401,434,818
2034,4,2235,362,1956,2812,645,822,2807,3070
171,987,3043,2128,2423,1850,3022,2336,2213,782
221,2359,1833,1008,2744,105,985,1246,2248,1275
1446,3123,2519,2142,2444,2670,1099,3110,3083,306
917,1111,725,1815,840,213,2420,1635,1910,1332
2879,2661,642,3134,14,2577,527,1615,2030,972
2564,2266,843,2410,562,3146,48,1327,3128,1761
1746,2250,2505,696,2710,2305,2099,2014,2765,934
882,2986,1153,397,242,1089,2947,100,2073,128
1892,490,1351,2508,317,5,2680,2784,2746,2508
1721,2723,851,1784,2584,1259,1699,2326,950,2546
2637,1735,1580,2481,904,1927,512,2862,1799,1875
2104,2175,3132,281,1081,1099,465,3006,2017,2969
2041,1521,2308,704,311,1736,509,1930,1114,1050
1364,349,2768,1937,1526,170,2300,977,1837,784
356,2891,2943,2412,2739,2701,510,1622,2183,1163
2717,2691,2871,1390,2059,2262,580,2319,1610,1482
508,2243,2248,2781,835,11,2974,3088,1755,1922
2087,1972,2215,2149,2761,1335,1071,2215,2003,1064
2097,2722,573,1089,1419,2605,321,1046,2683,2662
1873,2048,1644,423,335,2021,2921,1996,2515,2644
2395,1438,678,636,367,2216,2325,1613,2540,1563
2575,2834,3136,2451,87,2745,104,362,1985,394
21,1956,440,1830,2453,1596,1516,317,829,1825
1314,675,1788,2606,688,106,1966,1989,2764,3071
608,746,512,846,788,1260,1192,2907,3032,1536
753,1815,2,1586,1444,561,1307,465,2107,816
1870,1804,198,1956,2501,855,1215,2901,2918,3069
1826,1236,15,2213,2994,1504,2574,957,1158,3004
2951,1492,2188,2445,569,2590,2330,227,1299,885
833,2465,682,3112,147,2106,598,30,1774,1128
752,2518,2774,406,170,3117,1445,635,211,2845
511,505,197,2460,581,52,1865,2469,693,43
1497,1170,2813,2367,3090,1926,1954,1328,79,321
2668,243,1626,3123,2917,1781,996,459,2946,72
2545,1157,2072,672,1141,1822,3038,2413,1816,2298
1106,2638,427,2546,3091,544,2359,178,1847,1094
380,2201,1042,2463,1157,3108,2790,798,320,245
2199,2031,336,2631,609,1818,1293,56,997,1346
1735,2884,2541,1981,1972,1706,1856,2702,1157,2719
2514,1805,1715,1540,292,2428,1805,1421,896,1643
941,2371,1554,2513,977,335,2020,1827,3123,130
1846,2530,838,407,1621,689,2259,12,599,2433
292,1357,501,911,2464,3085,1105,2746,1188,3143
668,2379,1685,122,1467,2321,695,2191,1492,234
1306,1039,3096,958,1665,836,1852,3091,1800,225
14,1289,1251,1664,1620,1698,564,2237,1977,1083
125,2312,1387,3009,2375,826,1591,2539,2998,570
2357,3018,3117,2666,2570,2298,633,1157,2395,2147
475,2716,1700,2207,1783,575,2071,2074,314,2635
3152,2050,3083,1349,41,1584,468,1264,2620,2506
1581,452,677,260,1616,872,2421,1425,1538,1025
1705,1929,628,2010,348,1314,81,1787,407,860
1665,1454,1843,816,1333,596,1447,805,2935,1851
910,487,3024,1700,364,964,2467,2373,927,2868
211,830,2259,2011,2021,2282,1129,1483,2541,2250
1103,1350,1312,2452,1996,131,698,315,1955,2462
1595,1667,2736,2585,519,2640,1770,662,1242,1613
433,1869,1771,1262,1427,703,2984,823,1348,407
766,1416,532,2586,2355,2194,614,1302,459,2518
643,1407,480,847,3123,1481,2354,1675,592,1939
1231,2829,2952,393,3129,222,464,591,1750,930
1893,1728,1301,1659,1952,1485,3076,2285,1743,2469
330,80,104,3151,1018,1648,1472,548,2053,2697
38,544,1665,2276,1273,1159,2941,2550,274,723
2772,1076,2118,2584,2074,275,763,818,1770,1675
1659,520,2253,826,2556,2738,375,1990,646,499
2933,178,2440,2989,1324,2359,117,1610,1045,71
1424,805,896,3068,2563,250,1237,2000,3001,864
1436,3077,601,776,613,2533,1698,11,2823,349
1362,2368,45,720,17,225,1730,1361,2750,574
1494,2887,545,593,670,803,2248,1731,268,182
2407,2128,95,2155,1437,747,3151,1148,1701,1639
757,3086,2495,815,593,2994,2957,3131,453,490
610,185,80,234,2490,2491,422,2841,892,2859
83,2768,1294,2269,314,2129,1007,1903,1527,1698
1997,2645,1209,2227,1393,915,768,1419,3027,2982
923,1445,1178,570,326,2468,1032,760,975,398
1094,1670,938,2635,246,2850,1781,733,3000,1723
2251,2376,425,583,860,3127,492,2247,2268,879
2834,1853,1002,889,802,2769,2127,2485,1259,1754
988,1306,484,2061,1391,737,2816,88,613,923
953,2198,719,2569,2638,888,532,811,2967,1051
2408,2733,288,1941,341,2074,2656,483,1151,2585
2274,1430,2160,33,2080,636,2156,1730,1355,59
2219,2273,474,941,2290,2867,1366,2921,691,3109
932,2681,2525,1871,2516,621,1949,2276,553,1637
1919,2804,814,401,1777,245,680,2420,1756,2511
903,620,3133,1135,327,441,2488,2872,2701,1614
355,952,160,204,1909,40,1692,2278,1532,1233
303,1036,2232,910,2366,1908,2770,60,998,2572
193,2575,1679,1960,477,1632,960,2254,2273,2274
714,1199,2982,1416,1436,2125,683,2155,1967,2590
2100,2930,581,1723,56,2351,2118,2120,2664,2310
649,2685,3005,1233,1445,1389,2037,2442,296,1268
1422,381,589,418,2488,2479,3117,1355,357,1592
1820,2796,409,466,225,753,3128,2499,2024,882
2887,168,764,1895,43,2497,459,1488,1589,498
1905,1325,510,924,514,3063,770,597,1022,2960
2873,2404,173,2358,1132,902,182,1480,198,766
2506,2632,974,1997,796,2552,2294,2620,1334,854
2864,75,1575,1402,37,346,2916,778,777,2068
1372,1362,2670,2141,856,1602,806,1824,2488,1811
36,831,846,339,1830,80,2008,2440,1351,1810
495,563,2474,470,675,477,462,2806,618,846
291,2065,76,2759,275,2483,1415,445,2542,346
667,2841,2075,1817,1421,2594,559,252,2751,2863
2605,2030,24,2674,2669,2756,1484,1136,370,2857
2894,463,1832,2565,2114,930,601,1390,1007,1891
19,2909,91,3054,279,1695,1231,1449,1306,2838
1428,1715,340,2657,149,897,1544,1836,552,2649
2262,3039,604,882,2989,341,2278,2501,2449,283
2940,171,2853,986,839,1958,1072,2954,1088,1135
1655,1174,1648,1927,213,1283,1976,2674,1163,704
2317,2308,1448,1510,813,980,313,758,2880,863
758,2982,2219,1296,1429,2068,1783,2595,868,1430
2905,2355,2199,872,2155,408,2697,1459,2223,68
152,886,2720,3099,2897,1944,1073,748,1768,432
755,2452,2419,147,662,1131,2376,1197,2810,2453
2852,1975,279,523,1332,2458,2802,573,3087,2964
2451,329,1089,1471,2901,2164,676,1560,1233,1990
3023,1941,499,1290,1289,2550,204,3083,152,803
2040,3134,1213,2018,954,2277,2600,2948,3103,1127
2657,1375,1134,39,217,1212,2724,860,3063,1153
2959,2156,2077,1352,488,2968,986,2034,1098,2839
326,748,1378,1894,610,1756,1174,2173,752,2622
1088,2871,1639,430,1708,1862,1588,771,1444,110
2854,2150,105,3143,2757,226,765,2654,3067,80
927,1637,2214,480,1198,2704,2589,2238,1437,1462
1649,170,2603,2710,1162,1125,3019,496,2417,1877
150,324,3063,1859,884,2691,3110,1724,695,1421
